hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
City Hotel,0,109,2016,May,75.0,3,1,CHE,300.0
City Hotel,0,114,2016,May,140.4,3,0,AUS,421.20000000000005
City Hotel,0,78,2016,May,120.28,3,1,CHE,481.12
City Hotel,0,86,2016,May,198.9,3,2,DEU,994.5
City Hotel,0,6,2016,May,171.0,3,2,DEU,855.0
City Hotel,0,6,2016,May,197.0,1,0,DEU,197.0
City Hotel,0,132,2016,May,116.1,3,0,FRA,348.29999999999995
City Hotel,0,117,2016,May,126.31,3,2,GBR,631.55
City Hotel,0,114,2016,May,140.4,3,0,PRT,421.20000000000005
City Hotel,0,97,2016,May,140.4,3,0,ITA,421.20000000000005
City Hotel,0,99,2016,May,132.6,3,1,FRA,530.4
City Hotel,0,1,2016,May,165.0,1,0,FRA,165.0
City Hotel,0,73,2016,May,159.3,2,0,ESP,318.6
City Hotel,0,47,2016,May,198.9,1,0,NLD,198.9
City Hotel,0,47,2016,May,159.3,3,1,GBR,637.2
City Hotel,0,98,2016,May,132.6,4,2,AUT,795.5999999999999
City Hotel,0,14,2016,May,73.0,1,0,PRT,73.0
City Hotel,0,248,2016,May,118.0,2,0,GBR,236.0
City Hotel,0,87,2016,May,94.25,1,0,USA,94.25
City Hotel,0,208,2016,May,77.23,5,2,BRA,540.61
City Hotel,0,96,2016,May,141.6,4,1,POL,708.0
City Hotel,0,2,2016,May,65.0,1,0,PRT,65.0
City Hotel,0,3,2016,May,137.33,3,0,PRT,411.99
City Hotel,0,9,2016,May,218.45,2,0,PRT,436.9
City Hotel,0,2,2016,November,77.0,1,0,PRT,77.0
City Hotel,0,14,2016,May,73.0,1,0,PRT,73.0
City Hotel,0,118,2016,May,80.75,2,0,PRT,161.5
City Hotel,0,92,2016,May,106.08,4,0,FRA,424.32
City Hotel,0,2,2016,May,197.0,1,0,PRT,197.0
City Hotel,0,4,2016,May,176.0,1,0,DEU,176.0
City Hotel,0,0,2016,May,135.67,4,0,PRT,542.68
City Hotel,0,14,2016,May,62.5,1,0,PRT,62.5
City Hotel,0,14,2016,May,62.5,1,0,PRT,62.5
City Hotel,0,14,2016,May,73.0,1,0,PRT,73.0
City Hotel,0,84,2016,May,128.78,2,0,PRT,257.56
City Hotel,0,84,2016,May,128.78,2,0,PRT,257.56
City Hotel,0,1,2016,May,176.0,2,0,CN,352.0
City Hotel,0,101,2016,May,132.6,4,0,AUT,530.4
City Hotel,0,0,2016,May,149.0,3,0,PRT,447.0
City Hotel,0,233,2016,May,95.4,4,0,DEU,381.6
City Hotel,0,70,2016,May,102.1,4,0,BEL,408.4
City Hotel,0,13,2016,May,177.0,1,0,PRT,177.0
City Hotel,0,3,2016,May,161.0,1,0,PRT,161.0
City Hotel,0,124,2016,May,111.59,5,2,PRT,781.13
City Hotel,0,86,2016,May,135.0,3,0,DEU,405.0
City Hotel,0,5,2016,May,206.0,1,0,ESP,206.0
City Hotel,0,132,2016,May,144.9,2,0,FRA,289.8
City Hotel,0,128,2016,May,207.9,2,0,DEU,415.8
City Hotel,0,69,2016,May,159.3,2,0,FRA,318.6
City Hotel,0,6,2016,May,202.0,1,0,GBR,202.0
City Hotel,0,67,2016,May,140.4,2,0,ESP,280.8
City Hotel,0,2,2016,May,161.0,1,0,PRT,161.0
City Hotel,0,180,2016,May,80.75,5,1,DEU,484.5
City Hotel,0,3,2016,May,155.0,1,0,PRT,155.0
City Hotel,0,3,2016,May,155.0,1,0,PRT,155.0
City Hotel,0,87,2016,May,80.75,3,0,AUT,242.25
City Hotel,0,11,2016,May,186.0,1,0,BRA,186.0
City Hotel,0,2,2016,May,176.0,3,0,PAK,528.0
City Hotel,0,1,2016,May,159.0,2,0,PRT,318.0
City Hotel,0,121,2016,May,80.75,3,0,PRT,242.25
City Hotel,0,99,2016,May,140.4,3,0,DEU,421.20000000000005
City Hotel,0,133,2016,May,111.59,5,2,DEU,781.13
City Hotel,0,28,2016,May,156.0,1,0,KOR,156.0
City Hotel,0,4,2016,May,149.0,1,0,PRT,149.0
City Hotel,0,109,2016,May,157.5,4,0,GBR,630.0
City Hotel,0,1,2016,May,179.0,2,0,PRT,358.0
City Hotel,0,13,2016,May,156.0,1,0,ESP,156.0
City Hotel,0,2,2016,May,149.0,1,0,GBR,149.0
City Hotel,0,2,2016,May,176.0,3,0,AUT,528.0
City Hotel,0,217,2016,May,90.1,4,0,PRT,360.4
City Hotel,0,4,2016,May,161.0,1,0,PRT,161.0
City Hotel,0,87,2016,May,85.0,5,2,GBR,595.0
City Hotel,0,217,2016,May,90.1,4,0,FRA,360.4
City Hotel,0,2,2016,May,0.0,0,0,SWE,0.0
City Hotel,0,24,2016,May,159.0,0,1,BRA,159.0
City Hotel,0,0,2016,May,99.0,0,1,PRT,99.0
City Hotel,0,130,2016,May,134.1,1,1,DNK,268.2
City Hotel,0,10,2016,May,120.35,0,1,FRA,120.35
City Hotel,0,87,2016,May,85.0,3,1,AUT,340.0
City Hotel,0,112,2016,May,140.4,2,1,IRL,421.20000000000005
City Hotel,0,1,2016,May,136.18,3,1,AUT,544.72
City Hotel,0,61,2016,May,140.4,1,1,NOR,280.8
City Hotel,0,4,2016,May,96.0,0,1,NOR,96.0
City Hotel,0,19,2016,June,94.0,0,1,NOR,94.0
City Hotel,0,0,2016,May,99.0,0,1,CN,99.0
City Hotel,0,133,2016,May,127.15,5,1,GBR,762.9000000000001
City Hotel,0,28,2016,May,157.0,0,1,PRT,157.0
City Hotel,0,13,2016,May,94.35,0,1,PRT,94.35
City Hotel,0,111,2016,May,198.9,2,1,ITA,596.7
City Hotel,0,20,2016,May,143.0,1,1,FRA,286.0
City Hotel,0,14,2016,May,147.0,0,1,BRA,147.0
City Hotel,0,73,2016,May,129.96,4,1,USA,649.8000000000001
City Hotel,0,99,2016,May,198.9,0,1,DEU,198.9
City Hotel,0,5,2016,May,99.0,0,1,PRT,99.0
City Hotel,0,134,2016,May,105.7,3,1,GBR,422.8
City Hotel,0,52,2016,May,108.11,2,1,BRA,324.33
City Hotel,0,16,2016,May,111.0,0,1,CHN,111.0
City Hotel,0,29,2016,May,109.0,0,1,PRT,109.0
City Hotel,0,39,2016,May,122.4,0,1,PRT,122.4
City Hotel,0,52,2016,May,159.3,1,1,CHE,318.6
City Hotel,0,52,2016,May,108.11,2,1,BRA,324.33
City Hotel,0,41,2016,May,131.4,1,1,CHE,262.8
City Hotel,0,106,2016,May,95.0,0,1,PRT,95.0
City Hotel,0,1,2016,May,130.0,1,1,CHE,260.0
City Hotel,0,5,2016,May,89.0,0,1,PRT,89.0
City Hotel,0,52,2016,May,85.0,2,1,DEU,255.0
City Hotel,0,22,2016,May,109.0,0,1,PRT,109.0
City Hotel,0,12,2016,May,111.35,3,1,EST,445.4
City Hotel,0,32,2016,May,208.66,3,1,GBR,834.64
City Hotel,0,16,2016,May,109.0,0,2,BRA,218.0
City Hotel,0,12,2016,May,97.02,0,2,NLD,194.04
City Hotel,0,2,2016,May,104.72,0,2,NLD,209.44
City Hotel,0,129,2016,May,114.75,5,4,GBR,1032.75
City Hotel,0,81,2016,May,120.0,0,1,BRA,120.0
City Hotel,0,12,2016,May,81.62,0,2,NLD,163.24
City Hotel,0,56,2016,May,120.0,0,1,DEU,120.0
City Hotel,0,95,2016,May,57.5,0,2,ISR,115.0
City Hotel,0,102,2016,June,0.0,0,1,ISR,0.0
City Hotel,0,95,2016,May,65.0,0,2,ISR,130.0
City Hotel,0,102,2016,June,65.0,0,1,ISR,65.0
City Hotel,0,56,2016,May,120.0,0,1,GBR,120.0
City Hotel,0,102,2016,June,12.0,0,1,ISR,12.0
City Hotel,0,95,2016,May,65.0,0,2,ISR,130.0
City Hotel,0,55,2016,May,120.0,0,2,PRT,240.0
City Hotel,0,95,2016,May,0.0,0,2,ISR,0.0
City Hotel,0,102,2016,June,57.5,0,1,ISR,57.5
City Hotel,0,95,2016,May,57.5,0,2,PRT,115.0
City Hotel,0,102,2016,June,57.5,0,1,ISR,57.5
City Hotel,0,102,2016,June,65.0,0,1,PRT,65.0
City Hotel,0,102,2016,June,71.0,0,1,PRT,71.0
City Hotel,0,9,2016,May,97.02,0,2,NLD,194.04
City Hotel,0,1,2016,May,119.0,0,1,GBR,119.0
City Hotel,0,2,2016,May,131.0,0,1,ESP,131.0
City Hotel,0,107,2016,May,132.6,3,2,FRA,663.0
City Hotel,0,61,2016,May,135.0,0,2,PRT,270.0
City Hotel,0,7,2016,May,141.95,0,1,PRT,141.95
City Hotel,0,115,2016,May,75.0,1,2,FRA,225.0
City Hotel,0,49,2016,May,121.5,0,1,ESP,121.5
City Hotel,0,8,2016,May,176.34,2,2,GBR,705.36
City Hotel,0,12,2016,May,125.0,0,1,PRT,125.0
City Hotel,0,55,2016,May,120.0,0,2,PRT,240.0
City Hotel,0,56,2016,May,120.0,0,1,PRT,120.0
City Hotel,0,56,2016,May,120.0,0,1,NLD,120.0
City Hotel,0,133,2016,May,86.43,2,2,FRA,345.72
City Hotel,0,108,2016,May,153.9,2,2,GBR,615.6
City Hotel,0,135,2016,May,101.7,1,2,USA,305.1
City Hotel,0,0,2016,May,140.0,0,1,PRT,140.0
City Hotel,0,38,2016,May,196.46,2,2,CN,785.84
City Hotel,0,46,2016,May,207.9,1,2,CHE,623.7
City Hotel,0,26,2016,May,153.5,0,2,DEU,307.0
City Hotel,0,15,2016,May,93.15,0,2,BEL,186.3
City Hotel,0,56,2016,May,120.0,1,1,CHE,240.0
City Hotel,0,18,2016,May,112.33,1,2,USA,336.99
City Hotel,0,14,2016,May,134.0,1,1,PRT,268.0
City Hotel,0,12,2016,May,106.25,1,0,IRL,106.25
City Hotel,0,55,2016,May,120.0,1,2,PRT,360.0
City Hotel,0,56,2016,May,120.0,1,1,NLD,240.0
City Hotel,0,66,2016,May,187.85,5,2,DEU,1314.95
City Hotel,0,4,2016,May,121.0,1,0,FRA,121.0
City Hotel,0,56,2016,May,120.0,1,1,BEL,240.0
City Hotel,0,7,2016,May,0.0,1,0,PRT,0.0
City Hotel,0,8,2016,May,124.1,1,2,PRT,372.29999999999995
City Hotel,0,88,2016,May,104.0,1,1,NLD,208.0
City Hotel,0,134,2016,May,94.5,1,1,USA,189.0
City Hotel,0,5,2016,May,133.1,2,2,MAR,532.4
City Hotel,0,1,2016,May,155.0,1,0,PRT,155.0
City Hotel,0,22,2016,December,114.0,2,0,PRT,228.0
City Hotel,0,11,2017,February,110.0,0,1,PRT,110.0
City Hotel,0,98,2016,May,89.75,1,1,NLD,179.5
City Hotel,0,9,2016,May,131.0,1,0,GBR,131.0
City Hotel,0,6,2016,May,65.0,1,0,PRT,65.0
City Hotel,0,1,2016,November,75.0,1,0,PRT,75.0
City Hotel,1,4,2016,November,65.0,1,0,PRT,65.0
City Hotel,1,2,2016,December,75.0,1,0,PRT,75.0
City Hotel,0,0,2017,January,65.0,2,0,PRT,130.0
City Hotel,0,4,2017,February,75.0,1,0,PRT,75.0
City Hotel,0,4,2017,February,75.0,1,0,PRT,75.0
City Hotel,0,1,2017,July,65.0,1,0,PRT,65.0
City Hotel,0,104,2016,May,125.1,1,2,DEU,375.29999999999995
City Hotel,0,104,2016,May,125.1,1,2,DEU,375.29999999999995
City Hotel,0,0,2016,May,0.0,1,0,PRT,0.0
City Hotel,0,2,2016,September,0.0,1,0,PRT,0.0
City Hotel,0,11,2017,March,0.0,2,0,PRT,0.0
City Hotel,0,17,2017,May,0.0,0,2,PRT,0.0
City Hotel,0,7,2016,May,0.0,1,0,PRT,0.0
City Hotel,0,56,2016,May,120.0,1,1,CHE,240.0
City Hotel,0,4,2016,May,136.0,1,2,BEL,408.0
City Hotel,0,140,2016,May,105.3,1,2,DEU,315.9
City Hotel,0,106,2016,May,80.75,1,2,DEU,242.25
City Hotel,0,130,2016,May,116.1,1,1,FRA,232.2
City Hotel,0,25,2016,May,109.0,1,1,FRA,218.0
City Hotel,0,81,2016,May,120.0,1,1,DEU,240.0
City Hotel,0,33,2016,May,85.5,1,2,PRT,256.5
City Hotel,0,56,2016,May,120.0,1,1,FRA,240.0
City Hotel,0,55,2016,May,140.0,1,2,PRT,420.0
City Hotel,0,12,2016,May,111.35,1,1,PRT,222.7
City Hotel,0,12,2016,May,120.35,1,1,PRT,240.7
City Hotel,0,1,2016,May,125.0,1,0,NLD,125.0
City Hotel,0,102,2016,May,80.75,1,2,DEU,242.25
City Hotel,0,1,2016,June,119.0,1,0,PRT,119.0
City Hotel,0,5,2016,June,80.0,1,0,PRT,80.0
City Hotel,0,0,2016,May,105.75,2,0,FRA,211.5
City Hotel,0,53,2016,May,116.1,2,1,FRA,348.29999999999995
City Hotel,0,20,2016,May,90.86,2,2,GBR,363.44
City Hotel,0,0,2016,June,119.0,1,0,GBR,119.0
City Hotel,0,9,2016,June,97.02,1,0,NLD,97.02
City Hotel,0,36,2016,June,89.1,1,0,GBR,89.1
City Hotel,0,38,2016,June,89.1,1,0,USA,89.1
City Hotel,0,15,2016,May,166.6,2,2,GBR,666.4
City Hotel,0,6,2016,May,95.0,2,0,ESP,190.0
City Hotel,0,0,2016,May,119.33,2,1,SWE,357.99
City Hotel,0,28,2016,May,121.2,2,1,ESP,363.6
City Hotel,0,0,2016,June,116.1,1,0,PRT,116.1
City Hotel,0,60,2016,June,116.1,1,0,FRA,116.1
City Hotel,0,4,2016,May,121.0,2,0,FRA,242.0
City Hotel,0,4,2016,May,121.0,2,0,BEL,242.0
City Hotel,0,18,2016,May,98.6,2,2,BRA,394.4
City Hotel,0,14,2016,May,97.75,2,0,FRA,195.5
City Hotel,0,6,2016,May,135.58,2,2,CN,542.32
City Hotel,0,5,2016,May,119.0,2,0,ITA,238.0
City Hotel,0,13,2016,May,87.78,2,1,BEL,263.34000000000003
City Hotel,0,98,2016,May,109.65,2,2,NLD,438.6
City Hotel,0,54,2016,May,126.9,2,0,FRA,253.8
City Hotel,0,1,2016,May,128.0,2,0,GBR,256.0
City Hotel,0,42,2016,May,12.0,2,1,THA,36.0
City Hotel,0,17,2016,May,121.0,2,0,PRT,242.0
City Hotel,0,17,2016,May,166.0,2,0,ESP,332.0
City Hotel,0,22,2016,May,109.0,2,0,PRT,218.0
City Hotel,0,6,2016,May,155.0,2,1,AGO,465.0
City Hotel,0,92,2016,May,101.52,2,1,GBR,304.56
City Hotel,0,9,2016,May,110.15,2,0,IRL,220.3
City Hotel,0,109,2016,May,75.0,2,1,POL,225.0
City Hotel,0,13,2016,May,118.51,2,2,NLD,474.04
City Hotel,0,56,2016,May,126.9,2,1,RUS,380.70000000000005
City Hotel,0,24,2016,May,104.55,2,2,GBR,418.2
City Hotel,0,9,2016,May,111.35,2,0,FRA,222.7
City Hotel,0,16,2016,May,111.35,2,2,BEL,445.4
City Hotel,0,8,2016,May,111.35,2,0,FIN,222.7
City Hotel,0,133,2016,May,99.66,2,2,BEL,398.64
City Hotel,0,24,2016,May,117.3,2,2,FRA,469.2
City Hotel,0,6,2016,June,129.0,1,0,PRT,129.0
City Hotel,0,88,2016,May,112.01,2,2,ITA,448.04
City Hotel,0,87,2016,May,112.01,2,2,PRT,448.04
City Hotel,0,88,2016,May,112.01,2,2,PRT,448.04
City Hotel,0,87,2016,May,112.01,2,2,PRT,448.04
City Hotel,0,1,2016,May,119.0,2,0,GBR,238.0
City Hotel,0,14,2016,May,80.08,2,0,PRT,160.16
City Hotel,0,249,2016,May,118.0,2,1,BEL,354.0
City Hotel,0,20,2016,May,132.67,2,1,GBR,398.01
City Hotel,0,45,2016,June,125.1,1,0,DEU,125.1
City Hotel,0,67,2016,May,80.75,3,1,DEU,323.0
City Hotel,0,10,2016,May,95.0,3,2,DEU,475.0
City Hotel,0,134,2016,May,76.84,3,2,FRA,384.20000000000005
City Hotel,0,43,2016,May,115.5,3,0,ESP,346.5
City Hotel,0,16,2016,May,110.75,3,2,FRA,553.75
City Hotel,0,71,2016,May,119.85,3,1,DEU,479.4
City Hotel,0,14,2016,May,80.75,3,1,DEU,323.0
City Hotel,0,211,2016,May,68.69,3,0,GBR,206.07
City Hotel,0,211,2016,May,68.69,3,0,GBR,206.07
City Hotel,0,211,2016,May,91.36,3,0,GBR,274.08
City Hotel,0,15,2016,May,100.73,3,1,FRA,402.92
City Hotel,0,45,2016,May,80.75,3,1,BEL,323.0
City Hotel,0,20,2016,May,110.15,3,2,FRA,550.75
City Hotel,0,140,2016,May,75.44,4,2,PRT,452.64
City Hotel,0,21,2016,May,101.15,3,2,SWE,505.75
City Hotel,0,38,2016,June,99.0,2,0,CN,198.0
City Hotel,0,138,2016,May,105.9,3,0,BRA,317.70000000000005
City Hotel,0,5,2016,June,119.0,1,0,USA,119.0
City Hotel,0,2,2016,June,109.0,1,0,PRT,109.0
City Hotel,0,136,2016,May,117.29,3,2,FRA,586.45
City Hotel,0,44,2016,June,93.6,2,0,DEU,187.2
City Hotel,0,140,2016,May,103.42,4,2,PRT,620.52
City Hotel,0,112,2016,June,90.0,1,0,FRA,90.0
City Hotel,0,20,2016,June,85.0,1,0,FRA,85.0
City Hotel,0,67,2016,May,140.4,3,0,FRA,421.20000000000005
City Hotel,0,67,2016,May,140.4,3,0,FRA,421.20000000000005
City Hotel,0,22,2016,May,102.43,3,1,FRA,409.72
City Hotel,0,0,2016,June,158.0,1,0,DEU,158.0
City Hotel,0,25,2016,June,104.0,2,0,NLD,208.0
City Hotel,0,25,2016,June,104.0,2,0,NLD,208.0
City Hotel,0,13,2016,May,85.32,3,1,PRT,341.28
City Hotel,0,141,2016,May,108.29,3,2,NLD,541.45
City Hotel,0,11,2016,May,111.35,3,2,DEU,556.75
City Hotel,0,0,2016,June,139.0,1,0,DEU,139.0
City Hotel,0,15,2016,May,109.0,3,0,TUR,327.0
City Hotel,0,212,2016,May,84.31,3,1,GBR,337.24
City Hotel,0,15,2016,May,109.0,3,0,TUR,327.0
City Hotel,0,8,2016,May,141.95,3,0,PRT,425.84999999999997
City Hotel,0,113,2016,May,95.0,3,0,DEU,285.0
City Hotel,0,14,2016,May,87.12,3,0,DEU,261.36
City Hotel,0,8,2016,May,111.35,3,0,FRA,334.04999999999995
City Hotel,0,116,2016,May,75.0,3,0,FRA,225.0
City Hotel,0,32,2016,May,157.5,3,2,BEL,787.5
City Hotel,0,11,2016,May,141.95,3,1,FRA,567.8
City Hotel,0,11,2016,June,141.95,2,0,FRA,283.9
City Hotel,0,48,2016,May,85.5,3,1,DEU,342.0
City Hotel,0,6,2016,May,101.15,3,0,PRT,303.45000000000005
City Hotel,0,2,2016,May,87.78,3,0,PRT,263.34000000000003
City Hotel,0,9,2016,May,104.8,3,0,FRA,314.4
City Hotel,0,14,2016,June,120.7,1,0,USA,120.7
City Hotel,0,2,2016,June,120.0,1,0,USA,120.0
City Hotel,0,18,2016,May,80.75,3,1,FRA,323.0
City Hotel,0,12,2016,May,111.35,3,1,EST,445.4
City Hotel,0,10,2016,May,111.35,3,0,FRA,334.04999999999995
City Hotel,0,4,2016,May,124.1,3,1,FRA,496.4
City Hotel,0,19,2016,May,100.73,3,1,HRV,402.92
City Hotel,0,29,2016,May,82.61,3,0,GBR,247.82999999999998
City Hotel,0,8,2016,May,120.95,3,2,FRA,604.75
City Hotel,0,1,2016,June,120.0,1,0,NOR,120.0
City Hotel,0,97,2016,May,80.75,3,2,DEU,403.75
City Hotel,0,4,2016,May,172.0,3,0,GBR,516.0
City Hotel,0,52,2016,May,140.4,3,0,AUT,421.20000000000005
City Hotel,0,111,2016,May,105.0,3,2,FRA,525.0
City Hotel,0,16,2016,May,100.73,3,1,GBR,402.92
City Hotel,0,7,2016,May,141.95,3,2,PRT,709.75
City Hotel,0,69,2016,May,102.1,3,1,GBR,408.4
City Hotel,0,1,2016,May,111.35,3,1,FRA,445.4
City Hotel,0,1,2016,June,100.0,1,0,PRT,100.0
City Hotel,0,0,2016,June,119.0,1,0,GBR,119.0
City Hotel,0,71,2016,May,119.85,3,1,DEU,479.4
City Hotel,0,2,2016,June,109.0,1,0,PRT,109.0
City Hotel,0,47,2016,June,126.9,1,0,CHE,126.9
City Hotel,0,117,2016,May,87.67,4,0,FRA,350.68
City Hotel,0,192,2016,May,66.71,5,2,GBR,466.96999999999997
City Hotel,0,3,2016,May,113.46,4,2,PRT,680.76
City Hotel,0,59,2016,May,96.99,5,2,DEU,678.93
City Hotel,0,110,2016,June,143.1,1,0,USA,143.1
City Hotel,0,110,2016,June,150.0,1,0,USA,150.0
City Hotel,0,72,2016,June,108.11,3,0,AUT,324.33
City Hotel,0,1,2016,June,149.0,1,0,BRA,149.0
City Hotel,0,255,2016,June,80.85,1,0,PRT,80.85
City Hotel,0,24,2016,May,127.48,4,0,PRT,509.92
City Hotel,0,7,2016,June,0.0,1,0,PRT,0.0
City Hotel,0,0,2017,January,75.0,1,0,PRT,75.0
City Hotel,0,4,2017,April,0.0,2,0,PRT,0.0
City Hotel,0,0,2016,June,129.0,1,0,PRT,129.0
City Hotel,0,60,2016,June,140.4,3,0,FRA,421.20000000000005
City Hotel,0,25,2016,June,148.0,2,0,ISR,296.0
City Hotel,0,91,2016,June,105.4,3,0,DEU,316.20000000000005
City Hotel,0,4,2016,May,132.08,4,0,BEL,528.32
City Hotel,0,3,2016,June,94.0,1,0,PRT,94.0
City Hotel,0,16,2016,May,134.7,4,0,ESP,538.8
City Hotel,0,56,2016,June,140.4,3,0,NLD,421.20000000000005
City Hotel,0,56,2016,June,140.4,3,0,FRA,421.20000000000005
City Hotel,0,114,2016,June,75.0,3,0,FRA,225.0
City Hotel,0,1,2016,June,110.0,2,0,PRT,220.0
City Hotel,0,51,2016,June,123.11,2,0,FRA,246.22
City Hotel,0,51,2016,June,102.7,2,0,FRA,205.4
City Hotel,0,2,2016,May,118.76,4,0,GBR,475.04
City Hotel,0,0,2016,June,120.0,1,0,PRT,120.0
City Hotel,0,1,2016,June,221.0,1,0,GBR,221.0
City Hotel,0,1,2016,June,119.0,2,0,PRT,238.0
City Hotel,0,31,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,154,2016,May,80.75,4,1,DEU,403.75
City Hotel,0,26,2016,June,153.67,3,0,DEU,461.01
City Hotel,0,6,2016,June,136.0,2,0,NLD,272.0
City Hotel,0,1,2016,June,100.0,2,0,PRT,200.0
City Hotel,0,112,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,1,2016,June,139.0,1,0,HRV,139.0
City Hotel,0,24,2016,May,104.61,4,0,FRA,418.44
City Hotel,0,31,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,76,2016,May,132.6,4,1,CHE,663.0
City Hotel,0,54,2016,June,94.5,2,0,NLD,189.0
City Hotel,0,0,2016,June,131.0,1,0,LUX,131.0
City Hotel,0,59,2016,May,159.3,5,2,CHE,1115.1000000000001
City Hotel,0,228,2016,June,0.0,0,0,PRT,0.0
City Hotel,0,112,2016,June,100.0,2,0,PRT,200.0
City Hotel,0,111,2016,June,96.67,3,0,FRA,290.01
City Hotel,0,31,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,20,2016,May,121.25,4,2,DEU,727.5
City Hotel,0,54,2016,June,140.4,1,0,PRT,140.4
City Hotel,0,54,2016,June,149.4,1,0,PRT,149.4
City Hotel,0,30,2016,June,85.5,2,0,ITA,171.0
City Hotel,0,2,2016,June,120.0,2,0,PRT,240.0
City Hotel,0,2,2016,June,120.0,2,0,PRT,240.0
City Hotel,0,102,2016,June,140.4,1,0,USA,140.4
City Hotel,0,17,2016,June,141.0,1,0,COL,141.0
City Hotel,0,77,2016,May,198.9,4,0,ITA,795.6
City Hotel,0,21,2016,June,175.95,4,0,HUN,703.8
City Hotel,0,53,2016,June,140.4,3,0,PRT,421.20000000000005
City Hotel,0,88,2016,June,126.9,3,0,PRT,380.70000000000005
City Hotel,0,87,2016,June,185.85,3,0,ITA,557.55
City Hotel,0,127,2016,June,185.85,3,0,PRT,557.55
City Hotel,0,0,2016,June,129.0,1,0,FRA,129.0
City Hotel,0,72,2016,June,126.9,2,0,DEU,253.8
City Hotel,0,16,2016,June,152.67,3,0,SWE,458.01
City Hotel,0,16,2016,June,135.8,4,0,GBR,543.2
City Hotel,0,228,2016,June,73.6,1,0,GBR,73.6
City Hotel,0,50,2016,May,149.4,5,0,FRA,747.0
City Hotel,0,11,2016,June,152.67,3,0,GBR,458.01
City Hotel,0,0,2016,June,139.0,1,0,FRA,139.0
City Hotel,0,122,2016,May,187.85,5,1,BRA,1127.1
City Hotel,0,93,2016,June,159.3,2,0,DEU,318.6
City Hotel,0,95,2016,June,106.71,1,0,PRT,106.71
City Hotel,0,19,2016,June,170.33,3,0,USA,510.99
City Hotel,0,146,2016,June,115.2,2,0,PRT,230.4
City Hotel,0,52,2016,May,140.4,5,0,AUT,702.0
City Hotel,0,5,2016,June,126.0,4,0,CHL,504.0
City Hotel,0,199,2016,June,73.45,2,0,PRT,146.9
City Hotel,0,99,2016,June,90.95,1,0,DEU,90.95
City Hotel,0,188,2016,June,80.75,3,0,ITA,242.25
City Hotel,0,112,2016,June,120.0,3,0,PRT,360.0
City Hotel,0,2,2016,June,12.0,3,0,PRT,36.0
City Hotel,0,65,2016,June,72.25,3,0,PRT,216.75
City Hotel,0,15,2016,June,120.18,4,0,ITA,480.72
City Hotel,0,17,2016,June,156.0,1,0,BGR,156.0
City Hotel,0,104,2016,June,117.29,3,0,PRT,351.87
City Hotel,0,142,2016,May,110.75,5,2,PRT,775.25
City Hotel,0,112,2016,June,120.0,3,0,FRA,360.0
City Hotel,0,1,2016,June,139.0,1,0,FRA,139.0
City Hotel,0,8,2016,June,129.2,1,0,GBR,129.2
City Hotel,0,70,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,50,2016,June,159.3,2,0,ESP,318.6
City Hotel,0,49,2016,June,80.75,2,0,ESP,161.5
City Hotel,0,4,2016,June,127.5,2,0,PRT,255.0
City Hotel,0,13,2016,June,173.67,3,0,FRA,521.01
City Hotel,0,70,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,70,2016,June,100.0,2,0,PRT,200.0
City Hotel,0,23,2016,June,137.65,4,0,AUS,550.6
City Hotel,0,1,2016,June,120.0,3,0,DEU,360.0
City Hotel,0,220,2016,June,105.84,3,0,GBR,317.52
City Hotel,0,70,2016,June,100.0,2,0,ESP,200.0
City Hotel,0,70,2016,June,100.0,2,0,PRT,200.0
City Hotel,0,2,2016,June,90.0,2,0,FRA,180.0
City Hotel,0,126,2016,June,80.75,3,0,DEU,242.25
City Hotel,0,144,2016,June,95.4,3,0,IRL,286.20000000000005
City Hotel,0,70,2016,June,90.0,2,0,PRT,180.0
City Hotel,0,93,2016,June,80.75,2,0,PRT,161.5
City Hotel,0,9,2016,June,0.0,2,0,PRT,0.0
City Hotel,0,122,2016,May,119.85,5,1,BRA,719.0999999999999
City Hotel,0,134,2016,May,101.18,5,1,BEL,607.08
City Hotel,0,1,2016,June,120.0,3,0,AGO,360.0
City Hotel,0,70,2016,June,100.0,2,0,FRA,200.0
City Hotel,0,146,2016,June,106.2,2,0,PRT,212.4
City Hotel,0,2,2016,June,141.0,1,0,PRT,141.0
City Hotel,0,92,2016,June,187.85,4,0,ITA,751.4
City Hotel,0,92,2016,June,132.6,4,0,ITA,530.4
City Hotel,0,111,2016,June,117.11,3,0,BEL,351.33
City Hotel,0,126,2016,June,80.75,3,0,PRT,242.25
City Hotel,0,220,2016,June,89.27,3,0,GBR,267.81
City Hotel,0,40,2016,June,98.1,0,1,PRT,98.1
City Hotel,0,143,2016,June,120.0,2,1,DEU,360.0
City Hotel,0,57,2016,June,145.8,1,1,FRA,291.6
City Hotel,0,213,2016,May,80.24,5,3,ROU,641.92
City Hotel,0,101,2016,June,163.2,4,1,ITA,816.0
